time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-07-27T13:21:05.250Z,-24.1725,-67.2739,193.92,4.1,mb,,124,1.471,0.9,us,us20006i2u,2016-09-24T22:47:21.040Z,"97km W of San Antonio de los Cobres, Argentina",earthquake,11.1,10.6,0.303,3,reviewed,us,us
2016-07-27T11:45:53.230Z,-23.3566,-66.9895,227.52,4,mb,,92,1.166,0.64,us,us20006i2h,2016-09-24T22:47:21.040Z,"117km NW of San Antonio de los Cobres, Argentina",earthquake,11.5,9,0.231,5,reviewed,us,us
2016-07-27T06:43:48.580Z,-24.065,-67.7928,121,5.4,mww,,36,1.163,1.36,us,us20006i18,2016-11-10T22:17:40.709Z,"134km SSE of San Pedro de Atacama, Chile",earthquake,8.5,1.8,,,reviewed,us,us
2016-07-26T23:00:21.700Z,-32.633,-71.8415,16.35,4.8,mwr,,55,0.425,1.05,us,us20006hyj,2016-09-24T22:47:21.040Z,"49km NNW of Valparaiso, Chile",earthquake,3.2,3,,,reviewed,us,guc
2016-07-26T12:26:01.890Z,-24.6811,-71.0169,25.8,4.6,mb,,143,0.56,0.98,us,us20006hrq,2016-09-24T22:47:20.040Z,"96km NW of Taltal, Chile",earthquake,3.5,6.4,0.207,7,reviewed,us,us
2016-07-26T00:02:51.830Z,-19.1515,-70.0564,69.34,4.2,mb,,136,0.593,0.9,us,us20006hmc,2016-09-24T22:47:19.040Z,"79km SSE of Arica, Chile",earthquake,4.4,7.5,0.106,25,reviewed,us,us
2016-07-25T23:07:27.710Z,-24.1622,-66.9152,181.11,4.8,mb,,35,1.672,0.9,us,us20006hly,2016-09-24T22:47:19.040Z,"60km W of San Antonio de los Cobres, Argentina",earthquake,6.7,5.5,0.03,346,reviewed,us,us
2016-07-25T17:26:50.210Z,-26.1067,-70.5111,72,6.1,mww,,25,0.088,0.68,us,us20006hi2,2016-11-10T22:17:33.748Z,"54km WNW of Diego de Almagro, Chile",earthquake,4.9,1.7,,,reviewed,us,us
2016-07-25T14:59:29.550Z,-30.8276,-71.5075,41.69,4.7,mwr,,53,0.188,0.57,us,us20006hfj,2016-09-24T22:47:19.040Z,"38km SW of Ovalle, Chile",earthquake,5,4.9,,,reviewed,us,guc
2016-07-25T12:08:35.430Z,-33.3771,-70.3353,97.27,4.8,mwr,,82,0.049,0.64,us,us20006hes,2016-09-24T22:47:19.040Z,"24km ENE of Villa Presidente Frei, Nunoa, Santiago, Chile, Chile",earthquake,6.4,3.6,,,reviewed,us,guc
2016-07-25T04:21:16.000Z,-30.707,-71.346,51.1,4.2,mb,,,,1.13,us,us20006hca,2016-09-24T22:47:18.040Z,"18km SW of Ovalle, Chile",earthquake,7.3,4.4,0.373,2,reviewed,guc,us
2016-07-25T03:49:48.000Z,-22.391,-68.607,114.4,4.3,mb,,,,1.05,us,us20006hc4,2016-09-24T22:47:18.040Z,"34km ENE of Calama, Chile",earthquake,4.9,2,0.114,22,reviewed,guc,us
2016-07-25T03:14:03.400Z,-19.6992,-69.2088,103.92,4.3,mb,,54,0.033,1.16,us,us20006hc1,2016-09-24T22:47:18.040Z,"113km ENE of Iquique, Chile",earthquake,5.6,6.8,0.116,21,reviewed,us,us
2016-07-25T03:08:58.320Z,-19.729,-69.254,109.9,4.5,mb,,52,0.082,1.17,us,us20006hc0,2016-09-24T22:47:18.040Z,"107km ENE of Iquique, Chile",earthquake,4.5,6.4,0.124,19,reviewed,us,us
2016-07-24T23:03:10.990Z,-22.6632,-68.4792,107.92,4.3,mwr,,49,0.399,1.25,us,us20006hb1,2016-09-24T22:47:18.040Z,"38km NW of San Pedro de Atacama, Chile",earthquake,7.5,6,0.056,31,reviewed,us,us
2016-07-24T16:25:17.400Z,-21.2344,-68.7396,122.15,4.5,mb,,48,0.723,0.81,us,us20006h9y,2016-09-24T22:47:18.040Z,"137km N of Calama, Chile",earthquake,6.5,6.4,0.221,6,reviewed,us,us
2016-07-23T22:17:57.370Z,-22.4116,-67.1718,27.54,5,mb,,30,1.074,0.79,us,us20006h58,2016-09-24T22:47:17.040Z,"120km ENE of San Pedro de Atacama, Chile",earthquake,3.8,4.1,0.058,95,reviewed,us,us
2016-07-23T20:56:07.860Z,-36.147,-73.6351,26.92,4.3,mb,,198,0.698,0.81,us,us20006h4r,2016-09-24T22:47:17.040Z,"78km NW of Talcahuano, Chile",earthquake,4.7,9.2,0.376,2,reviewed,us,us
2016-07-23T14:18:20.490Z,-31.1753,-71.9182,35,4.1,mwr,,186,0.556,0.75,us,us20006h3j,2016-09-24T22:47:17.040Z,"87km NW of Illapel, Chile",earthquake,7.4,2,0.046,46,reviewed,us,us
2016-07-22T19:45:46.620Z,-30.6931,-71.7287,33.88,4.2,mb,,126,0.083,1.3,us,us20006gvv,2016-09-24T22:47:16.040Z,"51km WSW of Ovalle, Chile",earthquake,4.8,5.6,0.263,4,reviewed,us,us
2016-07-22T14:03:47.000Z,-21.954,-68.376,119.9,4.3,mb,,,,1.08,us,us20006grx,2016-09-24T22:47:15.040Z,"80km NE of Calama, Chile",earthquake,4.8,5.8,0.188,8,reviewed,guc,us
2016-07-22T13:07:03.560Z,-31.3474,-68.4791,42.8,4.2,mb,,142,1.949,1.33,us,us20006grj,2016-09-24T22:47:15.040Z,"10km NNE of Albardon, Argentina",earthquake,6.5,14.6,0.372,2,reviewed,us,us
2016-07-22T11:33:14.680Z,-33.4692,-68.7261,76.18,4.1,mb,,75,1.291,0.97,us,us20006gq2,2016-09-24T22:47:15.040Z,"49km SSW of San Martin, Argentina",earthquake,4.8,10.3,0.213,6,reviewed,us,us
2016-07-22T09:36:58.000Z,-22.531,-68.532,114.5,4,mb,,,,0.69,us,us20006gnk,2016-09-24T22:47:15.040Z,"41km E of Calama, Chile",earthquake,5.4,4.9,0.259,4,reviewed,guc,us
2016-07-21T12:04:39.340Z,-17.4351,-69.4848,170.87,4.4,mb,,162,0.153,0.8,us,us20006gde,2016-09-17T01:27:53.040Z,"58km E of Tarata, Peru",earthquake,10.6,11.1,0.268,4,reviewed,us,us
2016-07-20T06:47:35.900Z,-39.2828,-75.112,50.13,4.2,mb,,169,1.424,0.48,us,us20006g2h,2016-09-17T01:27:52.040Z,"159km WNW of Corral, Chile",earthquake,7.9,10.7,0.263,5,reviewed,us,us
2016-07-19T07:59:48.660Z,-30.1461,-72.1675,8.34,4.6,mwr,,134,0.698,0.82,us,us20006fqp,2016-09-17T01:27:50.040Z,"82km WSW of Coquimbo, Chile",earthquake,4.8,4.1,,,reviewed,us,guc
2016-07-19T05:18:40.260Z,-30.2523,-71.9722,8.01,5.8,mww,,82,0.511,1.44,us,us20006fpn,2016-11-10T22:17:23.326Z,"69km WSW of Coquimbo, Chile",earthquake,5.1,2.6,,,reviewed,us,us
2016-07-19T04:33:49.830Z,-30.6216,-71.5736,22.55,4,mwr,,127,0.074,0.92,us,us20006fpf,2016-09-17T01:27:50.040Z,"35km W of Ovalle, Chile",earthquake,4.2,5.2,0.075,17,reviewed,us,us
2016-07-18T23:05:39.370Z,-34.5454,-70.5554,10,4.3,mwr,,37,0.463,1.19,us,us20006fnj,2016-09-17T01:27:50.040Z,"31km ESE of Rengo, Chile",earthquake,4.1,1.9,0.05,38,reviewed,us,us
2016-07-18T19:05:52.600Z,-21.4955,-66.8958,237.85,4.3,mb,,64,1.874,0.86,us,us20006fla,2016-09-17T01:27:50.040Z,"92km SW of Atocha, Bolivia",earthquake,8.9,10,0.188,8,reviewed,us,us
2016-07-18T13:58:19.170Z,-30.7067,-71.852,25.5,4.8,mwr,,88,0.189,1.01,us,us20006fj1,2016-09-17T01:27:49.040Z,"63km W of Ovalle, Chile",earthquake,5.9,1.3,,,reviewed,us,guc
2016-07-18T13:32:22.550Z,-31.7254,-68.5793,106.86,4.4,mwr,,45,0.2,0.81,us,us20006fiw,2016-09-17T01:27:49.040Z,"4km S of Pocito, Argentina",earthquake,5.4,4.7,0.063,24,reviewed,us,us
2016-07-18T08:59:43.390Z,-30.3561,-71.8616,35,5,mwr,,52,0.372,1,us,us20006fhz,2016-09-17T01:27:49.040Z,"66km SW of Coquimbo, Chile",earthquake,5.4,1.8,,,reviewed,us,guc
2016-07-18T02:58:50.040Z,-30.7537,-71.7935,23.97,5.2,mwr,,55,0.158,1.19,us,us20006fgd,2016-09-17T01:27:49.040Z,"59km WSW of Ovalle, Chile",earthquake,3.9,3.7,,,reviewed,us,guc
2016-07-18T01:13:14.520Z,-30.8154,-71.5824,24.22,4.5,mb,,161,0.148,0.76,us,us20006fft,2016-09-17T01:27:49.040Z,"43km WSW of Ovalle, Chile",earthquake,2,5.4,0.15,13,reviewed,us,us
2016-07-18T01:07:22.090Z,-31.3888,-69.1297,110.81,4.5,mb,,45,0.411,1.07,us,us20006ffs,2016-09-17T01:27:49.040Z,"27km ESE of Calingasta, Argentina",earthquake,4.6,4.3,0.054,101,reviewed,us,us
2016-07-17T11:08:28.620Z,-23.5872,-69.0558,93.1,4,mb,,106,0.536,1.21,us,us20006fch,2016-09-17T01:27:48.040Z,"113km SW of San Pedro de Atacama, Chile",earthquake,7.1,8.5,0.195,7,reviewed,us,us
2016-07-16T23:23:27.000Z,-21.184,-68.516,136.1,4.2,mb,,,,0.75,us,us20006f9l,2016-09-17T01:27:47.040Z,"148km NNE of Calama, Chile",earthquake,4.4,6,0.215,6,reviewed,guc,us
2016-07-16T12:21:47.000Z,-26.626,-70.683,42.7,4.3,mb,,,,0.72,us,us20006f6j,2016-09-17T01:27:47.040Z,"69km WSW of Diego de Almagro, Chile",earthquake,5.4,7.4,0.218,6,reviewed,guc,us
2016-07-16T07:40:32.390Z,-26.6355,-70.8474,35.24,4.1,mb,,141,0.534,0.99,us,us20006f5t,2016-09-17T01:27:46.040Z,"84km WSW of Diego de Almagro, Chile",earthquake,6.6,12.4,0.302,3,reviewed,us,us
2016-07-16T03:25:39.130Z,-21.3406,-70.1319,25.94,4.4,mb,,146,0.22,0.95,us,us20006f4y,2016-09-17T01:27:46.040Z,"83km N of Tocopilla, Chile",earthquake,5.3,9.1,0.268,4,reviewed,us,us
2016-07-15T05:05:08.000Z,-37.925,-73.785,10,4.3,mb,,197,0.918,0.75,us,us20006eui,2016-09-17T01:27:45.040Z,"36km SSW of Lebu, Chile",earthquake,7.4,2,0.377,2,reviewed,us,us
2016-07-15T04:39:24.620Z,-24.3683,-67.3495,213.38,4.2,mb,,95,1.601,0.56,us,us20006euf,2016-09-17T01:27:45.040Z,"105km W of San Antonio de los Cobres, Argentina",earthquake,9.6,13.1,0.263,4,reviewed,us,us
2016-07-14T17:08:31.240Z,-24.3138,-67.2529,190.62,4,mb,,74,1.599,0.98,us,us20006ep0,2016-09-08T01:50:31.040Z,"95km W of San Antonio de los Cobres, Argentina",earthquake,9,11,0.211,6,reviewed,us,us
2016-07-14T06:48:59.780Z,-31.7306,-71.4545,43.45,4.3,mb,,159,0.653,0.64,us,us20006eix,2016-09-08T01:50:31.040Z,"29km WSW of Illapel, Chile",earthquake,6.4,8.7,0.153,12,reviewed,us,us
2016-07-13T22:51:47.000Z,-24.175,-69.297,85.3,4.1,mb,,,,0.93,us,us20006efx,2016-09-08T01:50:31.040Z,"126km ESE of Antofagasta, Chile",earthquake,4.4,6,0.262,4,reviewed,guc,us
2016-07-13T18:12:51.570Z,-24.2528,-67.1579,202.06,4.3,mb,,93,1.598,0.89,us,us100063cd,2016-09-08T01:50:30.040Z,"85km W of San Antonio de los Cobres, Argentina",earthquake,9.2,9.8,0.187,8,reviewed,us,us
2016-07-13T16:19:04.400Z,-24.3428,-67.197,169.71,4.3,mb,,127,1.651,1.49,us,us100063bc,2016-09-08T01:50:30.040Z,"90km W of San Antonio de los Cobres, Argentina",earthquake,10.1,10.6,0.238,5,reviewed,us,us
2016-07-13T14:41:56.970Z,-30.6202,-71.284,42.31,4.2,mb,,103,0.307,0.65,us,us1000639l,2016-09-08T01:50:30.040Z,"8km WSW of Ovalle, Chile",earthquake,5.3,10.3,0.304,3,reviewed,us,us
2016-07-12T08:06:22.150Z,-22.2934,-68.6797,125.89,4.1,mb,,70,0.383,0.64,us,us100062vc,2016-09-08T01:50:28.040Z,"32km NE of Calama, Chile",earthquake,5,7,0.165,10,reviewed,us,us
2016-07-12T02:23:26.480Z,-42.182,-73.3693,67.25,4.6,mwr,,92,0.654,0.75,us,us100062tb,2016-09-08T01:50:28.040Z,"46km NE of Castro, Chile",earthquake,4.4,7.1,,,reviewed,us,guc
2016-07-11T16:15:58.560Z,-29.8653,-72.1306,7.65,4.7,mwr,,90,0.776,0.97,us,us100062me,2016-09-08T01:50:27.040Z,"76km W of Coquimbo, Chile",earthquake,4.5,4,,,reviewed,us,guc
2016-07-11T13:27:36.620Z,-30.6879,-71.4136,48.82,4.9,mwr,,83,0.191,0.67,us,us100062lm,2016-09-08T01:50:27.040Z,"22km WSW of Ovalle, Chile",earthquake,4.6,3.9,,,reviewed,us,guc
2016-07-11T04:51:38.080Z,-23.4996,-68.4022,131.93,4.3,mb,,36,0.582,1.12,us,us100062hx,2016-09-08T01:50:27.040Z,"67km SSW of San Pedro de Atacama, Chile",earthquake,4.1,5.8,0.147,13,reviewed,us,us
2016-07-10T21:46:25.020Z,-23.8391,-70.5057,35.55,4.3,mwr,,141,0.327,0.92,us,us100062gh,2016-09-08T01:50:26.040Z,"23km SSW of Antofagasta, Chile",earthquake,5.6,7.8,,,reviewed,us,guc
2016-07-10T20:00:38.190Z,-21.0831,-68.9674,114.44,4.5,mwr,,37,0.487,1.14,us,us100062fl,2016-09-08T01:50:26.040Z,"153km N of Calama, Chile",earthquake,5.7,6.7,,,reviewed,us,guc
2016-07-09T23:42:33.890Z,-24.2083,-66.888,182.97,4.6,mb,,38,1.722,0.92,us,us1000629y,2016-09-08T01:50:25.040Z,"57km W of San Antonio de los Cobres, Argentina",earthquake,7.4,6.5,0.06,84,reviewed,us,us
2016-07-08T01:21:07.430Z,-20.9162,-69.1201,111.03,4.2,mb,,41,0.365,0.49,us,us100061si,2016-09-08T01:50:22.040Z,"131km SE of Iquique, Chile",earthquake,5.2,5.8,0.235,5,reviewed,us,us
2016-07-07T21:54:06.000Z,-30.5704,-71.5705,41.03,4.1,mwr,,105,0.117,1.21,us,us100061qx,2016-09-02T21:36:42.040Z,"35km W of Ovalle, Chile",earthquake,5.3,7,0.06,27,reviewed,us,us
2016-07-07T04:36:17.000Z,-27.14,-71.24,33,3.6,ml,,,,0.72,us,us100061i9,2016-09-02T21:36:41.040Z,"93km WNW of Copiapo, Chile",earthquake,6,6.6,,,reviewed,guc,guc
2016-07-06T23:56:28.540Z,-30.3666,-71.5699,35.17,4.5,mb,,173,0.311,1.03,us,us100061gv,2016-09-02T21:36:40.040Z,"43km NW of Ovalle, Chile",earthquake,6,7.8,0.222,6,reviewed,us,us
2016-07-06T22:59:10.130Z,-20.4629,-69.3496,88.15,4.4,mwr,,47,0.369,1.28,us,us100061gk,2016-09-02T21:36:40.040Z,"87km ESE of Iquique, Chile",earthquake,3.4,4.2,0.065,23,reviewed,us,us
2016-07-06T13:19:37.230Z,-35.613,-71.891,14.24,4.4,mb,,108,0.413,0.82,us,us100061ag,2016-09-02T21:36:40.040Z,"12km W of San Javier, Chile",earthquake,5.3,3.7,0.269,4,reviewed,us,us
2016-07-05T18:15:19.700Z,-41.6714,-74.0798,37.2,4.4,mb,,158,0.526,0.88,us,us1000604v,2016-09-02T21:36:39.040Z,"30km NW of Ancud, Chile",earthquake,2.1,7,0.138,15,reviewed,us,us
2016-07-05T09:53:07.030Z,-30.4051,-71.7752,26.31,4,mb,,90,0.293,1.2,us,us100062xg,2016-09-02T21:36:38.040Z,"59km WNW of Ovalle, Chile",earthquake,4.1,5,0.232,5,reviewed,us,us
2016-07-05T08:26:59.550Z,-20.234,-70.7917,33.2,4.2,mb,,152,0.661,0.95,us,us1000600d,2016-09-02T21:36:38.040Z,"67km W of Iquique, Chile",earthquake,6.9,5.1,0.187,8,reviewed,us,us
2016-07-05T02:53:22.690Z,-20.9345,-67.7617,186.43,4.4,mb,,85,1.524,0.56,us,us10005zys,2016-09-02T21:36:38.040Z,"110km WSW of Uyuni, Bolivia",earthquake,8.3,4.2,0.219,6,reviewed,us,us
2016-07-05T02:29:03.180Z,-20.19,-70.9463,11.13,5.1,mww,,126,0.769,0.86,us,us10005zyk,2016-09-02T21:36:38.040Z,"84km W of Iquique, Chile",earthquake,4.5,3.6,,,reviewed,us,us
2016-07-04T23:02:23.510Z,-20.7049,-69.1482,91.01,4.9,mwr,,39,0.462,0.81,us,us10005zxd,2016-09-02T21:36:37.040Z,"116km ESE of Iquique, Chile",earthquake,4.3,4.3,,,reviewed,us,guc
2016-07-04T12:55:40.870Z,-20.6387,-70.751,15.9,4.4,mb,,195,0.539,0.79,us,us10005ztz,2016-09-02T21:36:37.040Z,"78km SW of Iquique, Chile",earthquake,3.6,5.2,0.204,7,reviewed,us,us
2016-07-04T00:13:03.830Z,-31.4434,-71.5559,44.03,4.6,mwr,,73,0.532,0.67,us,us10005zpe,2016-09-02T21:36:35.040Z,"42km WNW of Illapel, Chile",earthquake,4.9,4.5,0.044,49,reviewed,us,us
2016-07-03T12:42:25.490Z,-25.047,-69.1158,112.36,4.3,mb,,64,0.445,1.18,us,us10005zlz,2016-09-02T21:36:35.040Z,"143km ENE of Taltal, Chile",earthquake,8.3,6.7,0.202,7,reviewed,us,us
2016-07-03T09:22:16.150Z,-21.0755,-68.7383,114.41,4.7,mb,,59,0.7,1.11,us,us10005zku,2016-09-02T21:36:35.040Z,"155km N of Calama, Chile",earthquake,6.5,6.1,0.084,43,reviewed,us,us
2016-07-02T21:23:57.970Z,-24.1288,-66.9431,179.94,4.1,mb,,35,1.63,1.17,us,us10005zif,2016-09-02T21:36:34.040Z,"64km W of San Antonio de los Cobres, Argentina",earthquake,8.7,6.3,0.12,19,reviewed,us,us
2016-07-02T12:01:45.300Z,-36.273,-72.9849,27.63,4.2,mb,,173,0.501,1.01,us,us10005zgp,2016-09-02T21:36:34.040Z,"38km N of Tome, Chile",earthquake,6.6,9.8,0.372,2,reviewed,us,us
2016-07-01T22:20:08.090Z,-30.8029,-71.4833,38.19,4.6,mwr,,71,0.183,0.69,us,us10005zbz,2016-09-02T21:36:33.040Z,"35km SW of Ovalle, Chile",earthquake,4.4,4.2,0.044,49,reviewed,us,us
2016-06-30T02:15:44.590Z,-29.5064,-70.0941,114.75,3.8,mb,,66,0.469,0.88,us,us10005yj7,2016-08-31T03:08:23.040Z,"83km NE of Vicuna, Chile",earthquake,4.1,8.1,0.506,1,reviewed,us,us
2016-06-29T03:54:21.610Z,-30.1243,-72.0619,12.13,4.4,mwr,,151,0.66,0.68,us,us200067tn,2016-08-31T03:08:22.040Z,"71km WSW of Coquimbo, Chile",earthquake,4.8,4,0.037,69,reviewed,us,us
2016-06-28T23:51:00.440Z,-21.1852,-68.689,114.11,4,mb,,37,1.126,0.96,us,us200067s4,2016-08-31T03:08:21.040Z,"144km N of Calama, Chile",earthquake,4.2,8,0.183,8,reviewed,us,us
2016-06-28T23:07:29.330Z,-30.361,-71.692,29.47,4.8,mwr,,84,0.315,0.96,us,us200067rb,2016-08-31T03:08:21.040Z,"54km WNW of Ovalle, Chile",earthquake,2,3.7,,,reviewed,us,guc
2016-06-28T14:49:38.260Z,-24.2501,-67.1632,175.4,4,mb,,36,1.593,1.24,us,us200067j2,2016-08-31T03:08:21.040Z,"85km W of San Antonio de los Cobres, Argentina",earthquake,8.1,7.3,0.173,9,reviewed,us,us
2016-06-28T14:10:56.970Z,-31.0156,-69.0309,135.72,3.9,md,,56,0.606,1.1,us,us200067hq,2016-08-31T03:08:21.040Z,"50km NE of Calingasta, Argentina",earthquake,6.5,7.8,,,reviewed,us,sja
2016-06-28T11:18:51.470Z,-31.6801,-72.2192,22.34,4.3,mb,,190,1.121,0.6,us,us200067gu,2016-08-31T03:08:20.040Z,"100km W of Illapel, Chile",earthquake,6.1,8.4,0.375,2,reviewed,us,us
2016-06-28T10:37:36.350Z,-31.7328,-72.2292,10,4.1,mwr,,134,1.143,0.69,us,us200067gp,2016-08-31T03:08:20.040Z,"101km W of Illapel, Chile",earthquake,6.6,1.5,0.048,41,reviewed,us,us
2016-06-28T05:56:53.160Z,-32.6852,-68.7764,54.8,4.3,mb,,54,1.139,0.71,us,us200067f0,2016-08-31T03:08:20.040Z,"23km NNE of Mendoza, Argentina",earthquake,5.8,7.9,0.133,16,reviewed,us,us
2016-06-27T22:37:02.640Z,-31.0845,-70.1227,131.48,4.1,mb,,75,0.544,0.78,us,us200067c3,2016-08-31T03:08:20.040Z,"73km WNW of Calingasta, Argentina",earthquake,5.2,4.7,0.52,1,reviewed,us,us
2016-06-27T17:04:36.740Z,-21.042,-67.0684,260.57,3.9,mb,,82,2.149,0.82,us,us20006793,2016-08-31T03:08:19.040Z,"69km SSW of Uyuni, Bolivia",earthquake,10,16.5,0.515,1,reviewed,us,us
2016-06-27T12:51:13.180Z,-31.7806,-71.4198,45.67,5,mww,,120,0.677,0.71,us,us2000676p,2016-08-31T03:08:19.040Z,"29km SW of Illapel, Chile",earthquake,5.6,2.2,,,reviewed,us,us
2016-06-26T22:52:16.570Z,-30.5862,-71.6757,24.91,4.2,mb,,190,0.094,0.89,us,us2000671x,2016-08-31T03:08:18.040Z,"45km W of Ovalle, Chile",earthquake,2.1,9.8,0.373,2,reviewed,us,us
2016-06-26T15:38:53.840Z,-21.3876,-68.357,110.99,4.2,mb,,84,1.323,0.96,us,us200066z3,2016-08-31T03:08:17.040Z,"133km NNE of Calama, Chile",earthquake,6.7,6.5,0.112,23,reviewed,us,us
2016-06-26T06:45:43.630Z,-23.1263,-69.1689,105.7,4.2,mb,,57,0.289,0.81,us,us200066we,2016-08-31T03:08:16.040Z,"76km SSW of Calama, Chile",earthquake,4.7,4.1,0.176,9,reviewed,us,us
2016-06-25T18:28:10.000Z,-21.782,-68.049,141.2,4.3,mb,,,,0.97,us,us200066ti,2016-08-31T03:08:15.040Z,"118km NE of Calama, Chile",earthquake,6.9,6.1,0.201,7,reviewed,guc,us
2016-06-25T10:47:31.890Z,-31.7063,-72.215,10,4.3,mb,,183,1.143,1.02,us,us200066ry,2016-08-31T03:08:15.040Z,"99km W of Illapel, Chile",earthquake,7.2,1.9,0.2,7,reviewed,us,us
2016-06-25T00:47:28.510Z,-31.5343,-71.5511,40.2,4.4,mwr,,74,0.575,0.62,us,us200066pl,2016-08-31T03:08:14.040Z,"38km WNW of Illapel, Chile",earthquake,4.2,5.2,0.046,45,reviewed,us,us
2016-06-24T22:43:11.660Z,-19.821,-71.0533,18.2,3.9,mwr,,143,0.975,0.52,us,us200066nl,2016-08-31T03:08:14.040Z,"105km WNW of Iquique, Chile",earthquake,5.8,4.8,0.068,21,reviewed,us,us
2016-06-24T21:29:19.020Z,-25.7705,-69.3417,118.96,5.5,mww,,43,0.645,1.13,us,us200066n4,2016-11-10T22:16:49.019Z,"96km NE of Diego de Almagro, Chile",earthquake,5.1,3.4,,,reviewed,us,us
2016-06-23T10:47:48.880Z,-20.4714,-68.9094,102.43,4.4,mb,,37,0.4,1.22,us,us2000668b,2016-08-27T02:15:36.040Z,"131km ESE of Iquique, Chile",earthquake,5.9,5.5,0.101,28,reviewed,us,us
2016-06-22T23:16:45.520Z,-23.4254,-67.3401,197.26,4.1,mb,,75,0.904,0.85,us,us20006640,2016-08-27T02:15:35.040Z,"105km ESE of San Pedro de Atacama, Chile",earthquake,9.2,3.7,0.233,5,reviewed,us,us
2016-06-22T09:58:38.300Z,-31.2096,-72.2674,15.45,4.1,mwr,,176,0.761,0.6,us,us200065xu,2016-08-27T02:15:34.040Z,"114km WNW of Illapel, Chile",earthquake,3.6,4.4,0.046,46,reviewed,us,us
2016-06-22T03:54:40.610Z,-30.6352,-71.6921,26.01,5.1,mww,,132,0.815,0.68,us,us200065x1,2016-08-27T02:15:34.040Z,"47km W of Ovalle, Chile",earthquake,2.7,4.1,,,reviewed,us,us
2016-06-22T03:54:32.160Z,-30.5947,-71.7239,22.65,4.4,mb,,133,0.11,0.63,us,us200065ww,2016-08-27T02:15:34.040Z,"50km W of Ovalle, Chile",earthquake,6,3.4,0.068,63,reviewed,us,us
2016-06-21T10:25:51.490Z,-17.5595,-71.5278,35,4.3,mb,,132,1.387,0.93,us,us200065pv,2016-08-27T02:15:33.040Z,"20km W of Pacocha, Peru",earthquake,7.8,2,0.154,12,reviewed,us,us
2016-06-21T04:41:08.000Z,-23.8857,-66.9568,224.68,4.1,mb,,92,1.457,0.46,us,us200065n3,2016-08-27T02:15:32.040Z,"74km WNW of San Antonio de los Cobres, Argentina",earthquake,11.4,10.1,0.235,5,reviewed,us,us
2016-06-21T00:22:01.000Z,-23.69,-70.34,17,4.1,ml,,,,1.06,us,us200065mb,2016-08-27T02:15:32.040Z,"7km SE of Antofagasta, Chile",earthquake,3.6,6.6,,,reviewed,guc,guc
2016-06-20T21:25:30.000Z,-35.372,-73.318,29.7,4.3,mb,,,,1.12,us,us200065l7,2016-08-27T02:15:32.040Z,"82km W of Constitucion, Chile",earthquake,3.8,5.7,0.177,9,reviewed,guc,us
2016-06-20T16:30:07.750Z,-22.0847,-67.2066,189.62,4.1,mb,,65,1.246,0.8,us,us200065js,2016-08-27T02:15:32.040Z,"138km NE of San Pedro de Atacama, Chile",earthquake,9.2,8,0.197,7,reviewed,us,us
2016-06-20T16:19:23.000Z,-24.194,-67.3,211.6,4.3,mb,,,,1.04,us,us200065jr,2016-08-27T02:15:32.040Z,"99km W of San Antonio de los Cobres, Argentina",earthquake,9.3,6.1,0.307,3,reviewed,guc,us
2016-06-20T12:45:21.050Z,-27.359,-67.2802,124.13,4.4,mb,,45,1.729,1.14,us,us200065hj,2016-08-27T02:15:31.040Z,"33km NW of La Puerta de San Jose, Argentina",earthquake,8.2,6.3,0.126,18,reviewed,us,us
2016-06-20T11:08:10.850Z,-31.5664,-72.019,19.65,4,mb,,189,0.943,0.47,us,us200065h8,2016-08-27T02:15:31.040Z,"81km W of Illapel, Chile",earthquake,7.6,4.8,0.3,3,reviewed,us,us
2016-06-20T01:31:21.130Z,-30.2206,-72.0643,10,4.2,mwr,,152,0.584,1.05,us,us200065fp,2016-08-27T02:15:30.040Z,"75km WSW of Coquimbo, Chile",earthquake,4.5,4.4,0.047,44,reviewed,us,us
2016-06-19T23:51:57.800Z,-21.3348,-68.756,112.99,4.2,mb,,44,0.644,0.8,us,us200065f9,2016-08-27T02:15:30.040Z,"126km N of Calama, Chile",earthquake,5.5,7.9,0.2,7,reviewed,us,us
2016-06-19T20:55:03.800Z,-30.9997,-71.8308,35,4.1,mb,,182,0.365,1.05,us,us200065ey,2016-08-27T02:15:30.040Z,"74km SW of Ovalle, Chile",earthquake,3.3,2,0.262,4,reviewed,us,us
2016-06-19T17:33:25.390Z,-20.0525,-69.1884,104.08,4,mb,,51,0.094,1.26,us,us200065ek,2016-08-27T02:15:30.040Z,"101km E of Iquique, Chile",earthquake,6.5,3.6,0.172,9,reviewed,us,us
2016-06-19T16:18:19.710Z,-20.8532,-68.7498,114.21,4,mb,,45,0.714,0.9,us,us200065e4,2016-08-27T02:15:30.040Z,"161km ESE of Iquique, Chile",earthquake,6,8.2,0.183,8,reviewed,us,us
2016-06-19T14:58:23.250Z,-35.8041,-71.3254,92.8,4.6,mb,,50,0.085,0.8,us,us200065dw,2016-08-27T02:15:30.040Z,"25km ENE of Linares, Chile",earthquake,6.1,4.6,0.04,186,reviewed,us,us
